utt_id,spk_id,text,duration,audio_path,original_path
848d1d24e9,24945,मत प्रणाली,2.7,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\848d1d24e9.wav,filtered_audio\24945\848d1d24e9.flac
1cee8bfc5b,24945,मद्दत गर्यो,2.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\1cee8bfc5b.wav,filtered_audio\24945\1cee8bfc5b.flac
c5376022fb,24945,मनपर्ने स्थान भएको,2.8,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\c5376022fb.wav,filtered_audio\24945\c5376022fb.flac
073a200bf6,24945,मन्दिर निर्माणको लागि,3.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\073a200bf6.wav,filtered_audio\24945\073a200bf6.flac
7284f4e452,24945,म मात्र,2.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\7284f4e452.wav,filtered_audio\24945\7284f4e452.flac
3d88d46890,24945,मलाई त्यसपछि गाउँका,3.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\3d88d46890.wav,filtered_audio\24945\3d88d46890.flac
b607d0db33,24945,मलाई लाग्छ,4.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\b607d0db33.wav,filtered_audio\24945\b607d0db33.flac
6fe02504fa,24945,मसाल फुटेपछि,3.4,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\6fe02504fa.wav,filtered_audio\24945\6fe02504fa.flac
8ce2371270,24945,महत्त्वपूर्ण योग दिएको छ,4.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\8ce2371270.wav,filtered_audio\24945\8ce2371270.flac
c729a678b4,24945,महत्त्वपूर्ण हुन्छ,2.1,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\c729a678b4.wav,filtered_audio\24945\c729a678b4.flac
1820582614,24945,महन्त प्रकट हुन्छ,4.2,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\1820582614.wav,filtered_audio\24945\1820582614.flac
bdcaf4df8b,24945,महल बनाएर,2.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\bdcaf4df8b.wav,filtered_audio\24945\bdcaf4df8b.flac
80f8108568,24945,महाकाली नदीको किनारामा,3.7,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\80f8108568.wav,filtered_audio\24945\80f8108568.flac
266a4ab234,24945,महात्मा गान्धीबाट प्रभावित,3.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\266a4ab234.wav,filtered_audio\24945\266a4ab234.flac
4ddde17ce8,24945,महांकाल संहितामा छ,4.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\4ddde17ce8.wav,filtered_audio\24945\4ddde17ce8.flac
5a36ecf876,24945,महिषपाल वंशी,3.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\5a36ecf876.wav,filtered_audio\24945\5a36ecf876.flac
fcdb1e86de,24945,महिषीका पद दिइयो,3.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\fcdb1e86de.wav,filtered_audio\24945\fcdb1e86de.flac
d8b4e53b9f,24945,मागलाई लिएर इमानदारी,4.1,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\d8b4e53b9f.wav,filtered_audio\24945\d8b4e53b9f.flac
ff7e8cbc2d,24945,माटोका सम्पर्कमा आउनाले,4.1,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\ff7e8cbc2d.wav,filtered_audio\24945\ff7e8cbc2d.flac
4d15314de5,24945,माथि चोया बुन्दा,3.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\4d15314de5.wav,filtered_audio\24945\4d15314de5.flac
850f9de493,24945,माधव कवीन्द्र भट्टाचार्यले,4.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\850f9de493.wav,filtered_audio\24945\850f9de493.flac
7be105c6f0,24945,मान शाहले कुमाउँको,3.4,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\7be105c6f0.wav,filtered_audio\24945\7be105c6f0.flac
d67cc7b613,24945,मार्गको लम्बाई 128,3.8,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\d67cc7b613.wav,filtered_audio\24945\d67cc7b613.flac
abb454b427,24945,मार्गमा अत्यन्त क्रुद्ध,4.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\abb454b427.wav,filtered_audio\24945\abb454b427.flac
d122e9977b,24945,मार्फत मरिचमान सिंहको,3.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\d122e9977b.wav,filtered_audio\24945\d122e9977b.flac
56d2f2a61b,24945,मिलाउँदै गोलबन्द भएर,3.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\56d2f2a61b.wav,filtered_audio\24945\56d2f2a61b.flac
e5bd9165b3,24945,मुख्य नक्षत्रहरू,2.8,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\e5bd9165b3.wav,filtered_audio\24945\e5bd9165b3.flac
17f1ecc9d5,24945,मुगल बादशाह औरन्गजेवले,5.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\17f1ecc9d5.wav,filtered_audio\24945\17f1ecc9d5.flac
61ae2540f8,24945,मुनिस अन्सारीले,3.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\61ae2540f8.wav,filtered_audio\24945\61ae2540f8.flac
8b5193c756,24945,मुलुकले प्राप्त गर्ने,2.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\8b5193c756.wav,filtered_audio\24945\8b5193c756.flac
efc73b8b1c,24945,मूल संरचना,2.8,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\efc73b8b1c.wav,filtered_audio\24945\efc73b8b1c.flac
c66da5dc0e,24945,मृतकले प्रेत बनेर,3.2,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\c66da5dc0e.wav,filtered_audio\24945\c66da5dc0e.flac
b7b73aec4b,24945,मेची नदीको किनारमा,3.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\b7b73aec4b.wav,filtered_audio\24945\b7b73aec4b.flac
777bb0b5a6,24945,मेलिया आजारिक्ता अथवा,3.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\777bb0b5a6.wav,filtered_audio\24945\777bb0b5a6.flac
5a85512f33,24945,मैले सो ठेगानाबाट,3.2,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\5a85512f33.wav,filtered_audio\24945\5a85512f33.flac
53bae13883,24945,मोती बन्दछ,2.7,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\53bae13883.wav,filtered_audio\24945\53bae13883.flac
8b90dd048a,24945,यदि तपाईँले कुनै,3.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\8b90dd048a.wav,filtered_audio\24945\8b90dd048a.flac
89bb6e94f4,24945,यदि मैले राखेको,2.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\89bb6e94f4.wav,filtered_audio\24945\89bb6e94f4.flac
7f9e016b5c,24945,यदि सरकारले हजारेको,3.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\7f9e016b5c.wav,filtered_audio\24945\7f9e016b5c.flac
d4dc6ab8a5,24945,यन्त्र मिस्र यन्त्र,3.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\d4dc6ab8a5.wav,filtered_audio\24945\d4dc6ab8a5.flac
6497ea90e5,24945,यर्कसम्म साथ दिए,3.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\6497ea90e5.wav,filtered_audio\24945\6497ea90e5.flac
4638133e60,24945,यलमाया केन्द्र पाटनढोकामा,4.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\4638133e60.wav,filtered_audio\24945\4638133e60.flac
c76d2cd09b,24945,यस अन्तर्गत मानवकल्याणको,4.2,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\c76d2cd09b.wav,filtered_audio\24945\c76d2cd09b.flac
085c374954,24945,यस कारण अन्य,2.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\085c374954.wav,filtered_audio\24945\085c374954.flac
eaf5b8a72f,24945,यस कारण कृषि रक्षा,2.7,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\eaf5b8a72f.wav,filtered_audio\24945\eaf5b8a72f.flac
12909e8414,24945,यसका साथै हरेक,3.2,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\12909e8414.wav,filtered_audio\24945\12909e8414.flac
d43096b918,24945,यसको उन्मूलनतर्फ,3.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\d43096b918.wav,filtered_audio\24945\d43096b918.flac
a8249a6e97,24945,यसको तौल प्रतिदिन,2.8,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\a8249a6e97.wav,filtered_audio\24945\a8249a6e97.flac
6a1550b8a2,24945,यसको मान मद्रासमा,4.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\6a1550b8a2.wav,filtered_audio\24945\6a1550b8a2.flac
a979d27a33,24945,यसको लागि यहाँबाट,2.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\a979d27a33.wav,filtered_audio\24945\a979d27a33.flac
78506b3fb6,24945,यसको शाब्दिक अर्थ,3.7,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\78506b3fb6.wav,filtered_audio\24945\78506b3fb6.flac
50a3d77f1b,24945,यस छापको वाणिज्यिक वा,5.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\50a3d77f1b.wav,filtered_audio\24945\50a3d77f1b.flac
3af53ecfd9,24945,यस जिल्लालाई 3,3.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\3af53ecfd9.wav,filtered_audio\24945\3af53ecfd9.flac
72563d1fdc,24945,यस प्रसङ्गमा,3.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\72563d1fdc.wav,filtered_audio\24945\72563d1fdc.flac
9a261be024,24945,यसमा जीवनका समस्त,3.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\9a261be024.wav,filtered_audio\24945\9a261be024.flac
ca4cfce348,24945,यसमा हाइड्रोजनका समस्थानिक,7.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\ca4cfce348.wav,filtered_audio\24945\ca4cfce348.flac
6dedc259d8,24945,यसलाई कडाइका साथ,3.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\6dedc259d8.wav,filtered_audio\24945\6dedc259d8.flac
289fc398fb,24945,यसले,2.1,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\289fc398fb.wav,filtered_audio\24945\289fc398fb.flac
db4275c35a,24945,यस सम्बन्धमा,2.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\db4275c35a.wav,filtered_audio\24945\db4275c35a.flac
59db540825,24945,यस्तै चलिरहेको छ,3.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\59db540825.wav,filtered_audio\24945\59db540825.flac
a5456f518d,24945,यहाँ स्थापित छ,2.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\a5456f518d.wav,filtered_audio\24945\a5456f518d.flac
2d4feabbdb,24945,या अरूहरूलाई सिकाउनका लागि,3.8,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\2d4feabbdb.wav,filtered_audio\24945\2d4feabbdb.flac
d5a8bf6231,24945,या चर्मरोग इत्यादि,4.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\d5a8bf6231.wav,filtered_audio\24945\d5a8bf6231.flac
02876d9886,24945,यातनाका कारण विन्दुको,3.4,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\02876d9886.wav,filtered_audio\24945\02876d9886.flac
3755311cd6,24945,यिनी अहिलेको क्षेत्रमा,2.8,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\3755311cd6.wav,filtered_audio\24945\3755311cd6.flac
b4bda28555,24945,यी सबै धर्मका,2.8,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\b4bda28555.wav,filtered_audio\24945\b4bda28555.flac
00a4e62268,24945,यी सातै वटा,2.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\00a4e62268.wav,filtered_audio\24945\00a4e62268.flac
2ef94b23a6,24945,युद्धको समाप्तिका,3.1,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\2ef94b23a6.wav,filtered_audio\24945\2ef94b23a6.flac
0a79bc4a45,24945,युरोप अमेरिका चीन,3.4,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\0a79bc4a45.wav,filtered_audio\24945\0a79bc4a45.flac
ab6b1618d2,24945,यो 545 भन्दा,6.2,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\ab6b1618d2.wav,filtered_audio\24945\ab6b1618d2.flac
05c8b4de0b,24945,यो काम सुरु,3.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\05c8b4de0b.wav,filtered_audio\24945\05c8b4de0b.flac
065c788049,24945,यो क्याम्पसको स्थापना,2.7,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\065c788049.wav,filtered_audio\24945\065c788049.flac
c80db06141,24945,यो क्षेत्रमा पर्यटकलाई,4.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\c80db06141.wav,filtered_audio\24945\c80db06141.flac
2e541bc82e,24945,योगदान दिन थाल्नुभएकोमा,2.8,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\2e541bc82e.wav,filtered_audio\24945\2e541bc82e.flac
36e86853f8,24945,योग्यता प्रदान गरेर,2.8,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\36e86853f8.wav,filtered_audio\24945\36e86853f8.flac
0a06f5fdd1,24945,यो नदी फेरी,2.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\0a06f5fdd1.wav,filtered_audio\24945\0a06f5fdd1.flac
c1128cc3db,24945,यो नर्डिक देशहरूको,4.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\c1128cc3db.wav,filtered_audio\24945\c1128cc3db.flac
02262ab2d2,24945,यो पत्रिकाको प्रकाशक विराटनगर नगर पञ्चायत हो।,5.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\02262ab2d2.wav,filtered_audio\24945\02262ab2d2.flac
2f8d02847a,24945,यो विविध कलाको,3.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\2f8d02847a.wav,filtered_audio\24945\2f8d02847a.flac
6874b3c17b,24945,यो सबै उचालेकै,2.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\6874b3c17b.wav,filtered_audio\24945\6874b3c17b.flac
de43519adf,24945,यो संशोधित रूप,3.2,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\de43519adf.wav,filtered_audio\24945\de43519adf.flac
ae279f438b,24945,यो स्यान्डविच बनाउन,3.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\ae279f438b.wav,filtered_audio\24945\ae279f438b.flac
9f49458e55,24945,र अर्को पटि,3.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\9f49458e55.wav,filtered_audio\24945\9f49458e55.flac
8279b99016,24945,र गुणस्तर कायम हुन,3.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\8279b99016.wav,filtered_audio\24945\8279b99016.flac
972b084211,24945,र नदीको घाटीबाट,3.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\972b084211.wav,filtered_audio\24945\972b084211.flac
115addd65f,24945,र बनारसमा तालिम दिई,3.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\115addd65f.wav,filtered_audio\24945\115addd65f.flac
1779b8f68b,24945,र बु भनेको,2.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\1779b8f68b.wav,filtered_audio\24945\1779b8f68b.flac
717a48102b,24945,रबेन टापु,3.4,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\717a48102b.wav,filtered_audio\24945\717a48102b.flac
a1ac67cc02,24945,र व्याकरण मिलाउने,4.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\a1ac67cc02.wav,filtered_audio\24945\a1ac67cc02.flac
f138aa23b7,24945,रहनुभएका खम्बु माओवादीको,4.1,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\f138aa23b7.wav,filtered_audio\24945\f138aa23b7.flac
786d95b914,24945,राई बलबहादुर खत्री,4.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\786d95b914.wav,filtered_audio\24945\786d95b914.flac
f1aec47106,24945,राखिने जस्ता कृयाकलाप,2.8,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\f1aec47106.wav,filtered_audio\24945\f1aec47106.flac
8f0c4e3c3a,24945,राख्दै भिक्षुक स्वस्ति गर्छ,4.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\8f0c4e3c3a.wav,filtered_audio\24945\8f0c4e3c3a.flac
a4ed60ebc5,24945,राजनीतिमार्फत आफ्नो,4.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\a4ed60ebc5.wav,filtered_audio\24945\a4ed60ebc5.flac
9f4b026d49,24945,राजनीतिमा लाग्नुभएकी धमलाले,3.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\9f4b026d49.wav,filtered_audio\24945\9f4b026d49.flac
c1b21653be,24945,राज्य अमेरिका र फ्रान्स,2.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\c1b21653be.wav,filtered_audio\24945\c1b21653be.flac
c795ebfe79,24945,राज्यको राजधानी हो,2.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\c795ebfe79.wav,filtered_audio\24945\c795ebfe79.flac
78a2edc3fd,24945,राज्यको शासन यन्त्र,2.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\78a2edc3fd.wav,filtered_audio\24945\78a2edc3fd.flac
87341fdba2,24945,रातमाटा राममाढी दोभानटार,4.4,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\87341fdba2.wav,filtered_audio\24945\87341fdba2.flac
ef7d23be8e,24945,रातो देखिन्छ,2.1,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\ef7d23be8e.wav,filtered_audio\24945\ef7d23be8e.flac
2f56891d6f,24945,राम यन्त्र अनि,2.7,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\2f56891d6f.wav,filtered_audio\24945\2f56891d6f.flac
5c95ef5d61,24945,रामलाई सोह्र वर्षे,3.1,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\5c95ef5d61.wav,filtered_audio\24945\5c95ef5d61.flac
3287d04960,24945,रामेछाप काभ्रे,2.7,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\3287d04960.wav,filtered_audio\24945\3287d04960.flac
b18712710d,24945,राम्रो व्यक्ति बन्नेमा,3.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\b18712710d.wav,filtered_audio\24945\b18712710d.flac
ec6d8d705d,24945,राष्ट्रको विकासको आधारस्तम्भ,3.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\ec6d8d705d.wav,filtered_audio\24945\ec6d8d705d.flac
c7ea1b9735,24945,राष्ट्रिय निकुञ्ज,2.8,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\c7ea1b9735.wav,filtered_audio\24945\c7ea1b9735.flac
a4993f54d7,24945,रिङ्गटा लाग्न सक्छ,3.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\a4993f54d7.wav,filtered_audio\24945\a4993f54d7.flac
92cb3f720f,24945,रुद्रावती नदीको उत्पत्ति,3.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\92cb3f720f.wav,filtered_audio\24945\92cb3f720f.flac
61a3d3abe8,24945,रूपमा आफ्नो मात्र,2.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\61a3d3abe8.wav,filtered_audio\24945\61a3d3abe8.flac
b03103c236,24945,रूपमा बुझाउँछन्,3.4,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\b03103c236.wav,filtered_audio\24945\b03103c236.flac
a667e65465,24945,रूपमा स्वीकार गर्दैनन्,3.2,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\a667e65465.wav,filtered_audio\24945\a667e65465.flac
1e5efc32c7,24945,रेखा खिच्छन्,2.8,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\1e5efc32c7.wav,filtered_audio\24945\1e5efc32c7.flac
d8c423789d,24945,रोपिएको थियो,3.2,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\d8c423789d.wav,filtered_audio\24945\d8c423789d.flac
ac244561ee,24945,लक्ष्मन दुलाल यो,3.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\ac244561ee.wav,filtered_audio\24945\ac244561ee.flac
3a16189c84,24945,लगाउन सक्दछ,2.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\3a16189c84.wav,filtered_audio\24945\3a16189c84.flac
1d8c071bab,24945,लाइसेन्स हुनु पर्ने,2.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\1d8c071bab.wav,filtered_audio\24945\1d8c071bab.flac
a54e327c3f,24945,लागि जीवहरूका शरीरमा,4.8,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\a54e327c3f.wav,filtered_audio\24945\a54e327c3f.flac
a4afc13018,24945,लागि धेरै धेरै,3.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\a4afc13018.wav,filtered_audio\24945\a4afc13018.flac
e78a3ac4fc,24945,लाभदायक मानिन्छ,2.8,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\e78a3ac4fc.wav,filtered_audio\24945\e78a3ac4fc.flac
0b25f6d87b,24945,लाहुरे कोसेली जस्ता,3.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\0b25f6d87b.wav,filtered_audio\24945\0b25f6d87b.flac
bc5c9fd22b,24945,लिच्छविकालीन राजा मानदेवको,4.1,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\bc5c9fd22b.wav,filtered_audio\24945\bc5c9fd22b.flac
1595596180,24945,लिम्बु सुनुवार याख्खा,6.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\1595596180.wav,filtered_audio\24945\1595596180.flac
ccce851153,24945,लुम्बिनी ग्याँस,2.4,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\ccce851153.wav,filtered_audio\24945\ccce851153.flac
de4f2d1575,24945,लेखकको रूपमा,3.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\de4f2d1575.wav,filtered_audio\24945\de4f2d1575.flac
143ddade07,24945,लेख तयार गर्न,2.4,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\143ddade07.wav,filtered_audio\24945\143ddade07.flac
8782defa9b,24945,लेखमा एक विषेशज्ञको,3.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\8782defa9b.wav,filtered_audio\24945\8782defa9b.flac
97a8987aa6,24945,लोकप्रियता अझ,3.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\97a8987aa6.wav,filtered_audio\24945\97a8987aa6.flac
1d56163b88,24945,लोभीपापी माया अन्याय,4.2,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\1d56163b88.wav,filtered_audio\24945\1d56163b88.flac
20e41a59a5,24945,ल्याटिन फारसी अरबी,3.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\20e41a59a5.wav,filtered_audio\24945\20e41a59a5.flac
a719e78c18,24945,वर केबिनेटमा आमन्त्रित,6.2,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\a719e78c18.wav,filtered_audio\24945\a719e78c18.flac
7905014a71,24945,वर्णन प्रस्तुत गर्यो।,3.1,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\7905014a71.wav,filtered_audio\24945\7905014a71.flac
b4fc69a004,24945,वर्तमान नेपालको,3.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\b4fc69a004.wav,filtered_audio\24945\b4fc69a004.flac
f739fff208,24945,वर्ष 2008 मा,3.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\f739fff208.wav,filtered_audio\24945\f739fff208.flac
cf9b703352,24945,वर्षमा नै कृष्णदत्त,3.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\cf9b703352.wav,filtered_audio\24945\cf9b703352.flac
1447b52161,24945,वा अन्यथा पदबाट,3.1,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\1447b52161.wav,filtered_audio\24945\1447b52161.flac
27d1b781b6,24945,वार्षिक 2 जोर,4.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\27d1b781b6.wav,filtered_audio\24945\27d1b781b6.flac
