utt_id,spk_id,text,duration,audio_path,original_path
8638d0ebf3,ceb25,लगायतका मानिसहरू आएर,5.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\8638d0ebf3.wav,filtered_audio\ceb25\8638d0ebf3.flac
1341cef893,73b5e,देवीदेवताका मन्दिर,4.4,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\1341cef893.wav,filtered_audio\73b5e\1341cef893.flac
016a65b4c0,6a6d1,इसपको नामसँग जोडिँदै,3.1,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\016a65b4c0.wav,filtered_audio\6a6d1\016a65b4c0.flac
1426ded4f8,8efbc,कि मेहनत गरेर,3.8,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\1426ded4f8.wav,filtered_audio\8efbc\1426ded4f8.flac
3e3d4672aa,b7116,दलका समेत नेता,4.4,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\3e3d4672aa.wav,filtered_audio\b7116\3e3d4672aa.flac
a84123d552,55c0f,प्रदेशहरूमा विभाजन गरियो,3.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\a84123d552.wav,filtered_audio\55c0f\a84123d552.flac
063349921c,6a6d1,दिनु पर्दछ,2.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\063349921c.wav,filtered_audio\6a6d1\063349921c.flac
3eeb076f3b,f4b4a,विकिपीडियाले अलि स्फूर्तिलो,5.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\3eeb076f3b.wav,filtered_audio\f4b4a\3eeb076f3b.flac
320e056a79,55c0f,दिनुभएको समर्थनको मूल्य,3.8,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\320e056a79.wav,filtered_audio\55c0f\320e056a79.flac
90eb5638f1,9f669,गर्न चौधरी परिवारलाई,3.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\90eb5638f1.wav,filtered_audio\9f669\90eb5638f1.flac
25358a5040,c7f90,एउटा शान्ति क्षेत्रमा,4.7,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\25358a5040.wav,filtered_audio\c7f90\25358a5040.flac
36adadcf53,6a6d1,समान लम्बाइका दुई रेखाहरू,3.8,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\36adadcf53.wav,filtered_audio\6a6d1\36adadcf53.flac
1d903a0db5,55c0f,कब्जा गर्न खोजेको,3.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\1d903a0db5.wav,filtered_audio\55c0f\1d903a0db5.flac
b5e95c2bfe,ceb25,मरिर्सको लागि खेल्छिन्,7.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\b5e95c2bfe.wav,filtered_audio\ceb25\b5e95c2bfe.flac
b5af50e254,90bdd,पद्मकन्या कलेज पत्रिका,3.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\b5af50e254.wav,filtered_audio\90bdd\b5af50e254.flac
5a951b7a57,b7116,जीवनमा साथ दिएर,4.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\5a951b7a57.wav,filtered_audio\b7116\5a951b7a57.flac
638a4bc39c,b7116,कतै ट्विटर त,3.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\638a4bc39c.wav,filtered_audio\b7116\638a4bc39c.flac
a5c9c69806,90bdd,पद्मरत्न तुलाधर,3.2,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\a5c9c69806.wav,filtered_audio\90bdd\a5c9c69806.flac
fbd1a9fd04,c7f90,यसरी फोलिकलसमेत डिम्बको,5.7,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\fbd1a9fd04.wav,filtered_audio\c7f90\fbd1a9fd04.flac
7168dd9d21,6a6d1,लोतामा परेर मरे,3.2,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\7168dd9d21.wav,filtered_audio\6a6d1\7168dd9d21.flac
f00d425272,90bdd,केरलका आयुर्वेद परम्परा अत्यन्त प्राचीन तथा समृद्ध छ।,6.4,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\f00d425272.wav,filtered_audio\90bdd\f00d425272.flac
7a7fdb163c,6a6d1,एउटा सहर हो,2.4,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\7a7fdb163c.wav,filtered_audio\6a6d1\7a7fdb163c.flac
6dfef5999c,f7175,जिल्ला अस्पतालको रूपमा,5.1,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\6dfef5999c.wav,filtered_audio\f7175\6dfef5999c.flac
c74cec88ce,76dab,कविताको सिङ्गो इतिहासलाई,4.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\c74cec88ce.wav,filtered_audio\76dab\c74cec88ce.flac
33ce865ede,b77af,नाम गरेका गुरुसँग,6.2,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\33ce865ede.wav,filtered_audio\b77af\33ce865ede.flac
8b12609f8d,9f669,जुन हानिको हत्या भएको,4.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\8b12609f8d.wav,filtered_audio\9f669\8b12609f8d.flac
4c2e3bdaca,b77af,अन्तरिक्षमा समयका साथ,7.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\4c2e3bdaca.wav,filtered_audio\b77af\4c2e3bdaca.flac
b53ccd054c,f4b4a,सेवा दिएको थियो,3.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\b53ccd054c.wav,filtered_audio\f4b4a\b53ccd054c.flac
95aafc9195,6a6d1,भावनाहरूले प्रशस्त,3.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\95aafc9195.wav,filtered_audio\6a6d1\95aafc9195.flac
e8d9e95a39,ceb25,मन्त्री हुन्,3.2,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\e8d9e95a39.wav,filtered_audio\ceb25\e8d9e95a39.flac
b1ec02c270,76dab,चिसो र ठोस छ,4.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\b1ec02c270.wav,filtered_audio\76dab\b1ec02c270.flac
ab10c47170,b7116,आर्थर कलवेल सन्,4.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\ab10c47170.wav,filtered_audio\b7116\ab10c47170.flac
45f302ebc6,f4b4a,जनयुद्धको समयमा,4.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\45f302ebc6.wav,filtered_audio\f4b4a\45f302ebc6.flac
e542f477dd,ceb25,दिनु पर्छ होला,3.8,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\e542f477dd.wav,filtered_audio\ceb25\e542f477dd.flac
1a49e53db1,b7116,यसको अवधि,3.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\1a49e53db1.wav,filtered_audio\b7116\1a49e53db1.flac
ec5547be87,c7f90,लाभदायक पनि हुन्छन्,4.7,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\ec5547be87.wav,filtered_audio\c7f90\ec5547be87.flac
fd7bb7e0a8,ceb25,धेरैजसो नदी किनारमा,5.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\fd7bb7e0a8.wav,filtered_audio\ceb25\fd7bb7e0a8.flac
a135c71d09,b77af,र मणिको पनि प्रयोग,4.4,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\a135c71d09.wav,filtered_audio\b77af\a135c71d09.flac
d6a8398429,90bdd,व्यक्ति थिए जसले,2.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\d6a8398429.wav,filtered_audio\90bdd\d6a8398429.flac
7d2baa1e01,55c0f,कुनै धर्मविशेषमा नभई,3.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\7d2baa1e01.wav,filtered_audio\55c0f\7d2baa1e01.flac
e8ee0e9d4e,90bdd,फिटेर तातो घिउमा,3.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\e8ee0e9d4e.wav,filtered_audio\90bdd\e8ee0e9d4e.flac
f46954fc2b,73d74,हदका छटपटीका साथ,3.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\f46954fc2b.wav,filtered_audio\73d74\f46954fc2b.flac
a76a312d25,6a6d1,लामखुट्टेले डेङ्गुको कुनै,3.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\a76a312d25.wav,filtered_audio\6a6d1\a76a312d25.flac
b1415bd93f,55c0f,जति योगदान दिने नै छु,3.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\b1415bd93f.wav,filtered_audio\55c0f\b1415bd93f.flac
0f97405294,ceb25,मुषककर्णी अथवा सरताप्रे,7.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\0f97405294.wav,filtered_audio\ceb25\0f97405294.flac
052fc69a6a,6a6d1,कुनै प्रचलन छैन,2.4,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\052fc69a6a.wav,filtered_audio\6a6d1\052fc69a6a.flac
4da740018f,f7175,कुनैदिन डाउनलोडमा राखुँला,5.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\4da740018f.wav,filtered_audio\f7175\4da740018f.flac
c4076a2555,90bdd,गुप्तेश्वरी गुफा कल्लेरी,3.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\c4076a2555.wav,filtered_audio\90bdd\c4076a2555.flac
6ea5d8fe13,6a6d1,ऐतिहासिक धार्मिक सांस्कृतिक,3.4,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\6ea5d8fe13.wav,filtered_audio\6a6d1\6ea5d8fe13.flac
7977ea4e77,c7f90,जबकि रात्रिमा,4.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\7977ea4e77.wav,filtered_audio\c7f90\7977ea4e77.flac
f8916f8c87,9f669,वर्षसम्म ठूलो सङ्ख्यामा,3.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\f8916f8c87.wav,filtered_audio\9f669\f8916f8c87.flac
61bd9d395f,90bdd,सम्बोधन प्रोफेसर,3.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\61bd9d395f.wav,filtered_audio\90bdd\61bd9d395f.flac
7a9b0c6fcc,76dab,ठाडै नकारिदिएका थिए,4.8,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\7a9b0c6fcc.wav,filtered_audio\76dab\7a9b0c6fcc.flac
aa5cf1d24b,90bdd,जसो हुने जानकारीमा,2.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\aa5cf1d24b.wav,filtered_audio\90bdd\aa5cf1d24b.flac
6a1c47e954,6a6d1,गर्ने विविध सांस्कृतिक,3.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\6a1c47e954.wav,filtered_audio\6a6d1\6a1c47e954.flac
002a8d9076,76dab,र एक अन्य फिल्मको,4.4,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\002a8d9076.wav,filtered_audio\76dab\002a8d9076.flac
5ba21ebfda,8efbc,गरिबी म मान्छे,4.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\5ba21ebfda.wav,filtered_audio\8efbc\5ba21ebfda.flac
fce18a3319,f7175,त्यसको अध्ययन,4.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\fce18a3319.wav,filtered_audio\f7175\fce18a3319.flac
a91cad4209,b7116,केन्द्रहरूमा नेवारहरूको,4.7,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\a91cad4209.wav,filtered_audio\b7116\a91cad4209.flac
3a9faf30de,f7175,त्यहाँ तयार भयो,4.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\3a9faf30de.wav,filtered_audio\f7175\3a9faf30de.flac
d2140ed774,55c0f,स्थापित गरिदिए,3.8,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\d2140ed774.wav,filtered_audio\55c0f\d2140ed774.flac
4908b3cdd9,73b5e,आन्दोलनमा आफ्नो,4.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\4908b3cdd9.wav,filtered_audio\73b5e\4908b3cdd9.flac
0a8e76cc89,90bdd,डी क्लर्क,2.2,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\0a8e76cc89.wav,filtered_audio\90bdd\0a8e76cc89.flac
b861773019,73d74,फुटबल खेलाडी हुन्,4.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\b861773019.wav,filtered_audio\73d74\b861773019.flac
a0abd4d4b7,6a6d1,भूमिगत रेलहरूको,2.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\a0abd4d4b7.wav,filtered_audio\6a6d1\a0abd4d4b7.flac
2eb5aa15e6,9f669,समानता थिए,3.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\2eb5aa15e6.wav,filtered_audio\9f669\2eb5aa15e6.flac
0e4602f883,9f669,झेनाम रोल्पा जिल्लामा,7.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\0e4602f883.wav,filtered_audio\9f669\0e4602f883.flac
2363dba21d,ceb25,उर्दी जारी गरे,4.1,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\2363dba21d.wav,filtered_audio\ceb25\2363dba21d.flac
2a02dd787d,73b5e,निर्माण गर्न कस्तुरीको,5.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\2a02dd787d.wav,filtered_audio\73b5e\2a02dd787d.flac
de7122e660,76dab,केन्द्रीय या जिल्लाको,4.8,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\de7122e660.wav,filtered_audio\76dab\de7122e660.flac
0e1a6d2f66,ceb25,भन्दै नारी दिवसलाई,4.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\0e1a6d2f66.wav,filtered_audio\ceb25\0e1a6d2f66.flac
2d4a3ab6c3,73b5e,संविधानको अनुसार जापानको,6.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\2d4a3ab6c3.wav,filtered_audio\73b5e\2d4a3ab6c3.flac
83d503215a,73b5e,प्रवेशले केही हल्लाखल्ला,6.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\83d503215a.wav,filtered_audio\73b5e\83d503215a.flac
a96517383a,90bdd,अघिल्ला समयमा धेरै,2.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\a96517383a.wav,filtered_audio\90bdd\a96517383a.flac
d89c6c0505,f4b4a,टोलीलाई पठाएको थियो,4.7,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\d89c6c0505.wav,filtered_audio\f4b4a\d89c6c0505.flac
71abeb2003,9f669,देशको नाम छ,4.7,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\71abeb2003.wav,filtered_audio\9f669\71abeb2003.flac
cd1b784d10,f7175,अन्नको एउटै दाना थिएन।,5.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\cd1b784d10.wav,filtered_audio\f7175\cd1b784d10.flac
60ae7cd42d,b7116,उनी कमजोर रहेको,4.2,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\60ae7cd42d.wav,filtered_audio\b7116\60ae7cd42d.flac
ab94e22c2f,f7175,नाचेको देख्दा जो कोहीको,5.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\ab94e22c2f.wav,filtered_audio\f7175\ab94e22c2f.flac
bdc008dc5d,73d74,गोदावरी नेपालको,3.7,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\bdc008dc5d.wav,filtered_audio\73d74\bdc008dc5d.flac
6e80b98171,90bdd,यदि तपाईँंलाई यी,2.7,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\6e80b98171.wav,filtered_audio\90bdd\6e80b98171.flac
50bcda81cf,c7f90,आदिवासीहरूको जनसङ्ख्या घटेर,7.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\50bcda81cf.wav,filtered_audio\c7f90\50bcda81cf.flac
efd07205f8,b77af,12000 श्लोक भएको,7.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\efd07205f8.wav,filtered_audio\b77af\efd07205f8.flac
053b9bff27,c7f90,टिप्पणी सहित,4.4,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\053b9bff27.wav,filtered_audio\c7f90\053b9bff27.flac
0c6fd8cd07,73d74,खोला लगायत पश्चिममा,4.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\0c6fd8cd07.wav,filtered_audio\73d74\0c6fd8cd07.flac
f5957d2be1,76dab,पुष्टिको पहिले नै,4.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\f5957d2be1.wav,filtered_audio\76dab\f5957d2be1.flac
5a819869b6,55c0f,पूर्वतर्फको गडौली खोला,3.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\5a819869b6.wav,filtered_audio\55c0f\5a819869b6.flac
17c69c33d2,76dab,मैले दुई जना,4.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\17c69c33d2.wav,filtered_audio\76dab\17c69c33d2.flac
1f77eb786b,c7f90,विकास लक्ष्यहरू 2015,6.4,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\1f77eb786b.wav,filtered_audio\c7f90\1f77eb786b.flac
819d573782,55c0f,20 लाख अमेरिकीहरूले,2.8,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\819d573782.wav,filtered_audio\55c0f\819d573782.flac
49d8cb4ea6,6a6d1,एक आबद्ध बजार,3.8,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\49d8cb4ea6.wav,filtered_audio\6a6d1\49d8cb4ea6.flac
0344264ef6,8efbc,सुरु भइरहेको छ,5.1,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\0344264ef6.wav,filtered_audio\8efbc\0344264ef6.flac
90de1736db,76dab,इतिहास यहाँ देखेँ,4.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\90de1736db.wav,filtered_audio\76dab\90de1736db.flac
f91de06ae3,6a6d1,गोरु जुधाइ आयोजना,3.1,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\f91de06ae3.wav,filtered_audio\6a6d1\f91de06ae3.flac
be0a2b1806,8efbc,पुलहरूको निर्माण कार्य,4.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\be0a2b1806.wav,filtered_audio\8efbc\be0a2b1806.flac
f88b9cb89f,b7116,यो साइट 2007 को,4.4,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\f88b9cb89f.wav,filtered_audio\b7116\f88b9cb89f.flac
db8156037d,73b5e,गेडाले ठोकिएर बज्ने,5.1,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\db8156037d.wav,filtered_audio\73b5e\db8156037d.flac
a537093196,8efbc,नाटकीय बन्यो,4.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\a537093196.wav,filtered_audio\8efbc\a537093196.flac
ee3b4d974b,9f669,छुट्याएर लेखिन्छ,3.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\ee3b4d974b.wav,filtered_audio\9f669\ee3b4d974b.flac
a171c9978f,b77af,भूमध्यसागरीय मन्च जसमा,7.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\a171c9978f.wav,filtered_audio\b77af\a171c9978f.flac
6775f9afb1,8efbc,गरेको समानता भेदभावरहित,5.7,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\6775f9afb1.wav,filtered_audio\8efbc\6775f9afb1.flac
e463c70690,ceb25,आदिकालमा मनुष्यको क्रिया,6.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\e463c70690.wav,filtered_audio\ceb25\e463c70690.flac
05d1214f91,90bdd,भएको रूप हो,2.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\05d1214f91.wav,filtered_audio\90bdd\05d1214f91.flac
9df42cefd3,73d74,कभी कभी जस्ता,3.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\9df42cefd3.wav,filtered_audio\73d74\9df42cefd3.flac
b79102949e,90bdd,दाद केही समयपछि आफैँ निको भएर जान्छ र यसको उपचार सजिलो छ।,7.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\b79102949e.wav,filtered_audio\90bdd\b79102949e.flac
b0cf243c0a,76dab,प्रविधिका आधारमा बन्ने,4.7,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\b0cf243c0a.wav,filtered_audio\76dab\b0cf243c0a.flac
e5074f8f97,c7f90,त्यसमा असफल भए,4.8,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\e5074f8f97.wav,filtered_audio\c7f90\e5074f8f97.flac
9afe398092,73b5e,मानिसहरूको सङ्ख्या अनुमान,6.4,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\9afe398092.wav,filtered_audio\73b5e\9afe398092.flac
b6d257a0bf,f4b4a,तिनीहरूमध्ये चौधमा तिनीहरूले,5.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\b6d257a0bf.wav,filtered_audio\f4b4a\b6d257a0bf.flac
81c3f93d96,6a6d1,समर्थन देखाउँदै,2.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\81c3f93d96.wav,filtered_audio\6a6d1\81c3f93d96.flac
db50b0c944,76dab,शैक्षिक तथ्याङ्कलाई हेर्दा,5.2,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\db50b0c944.wav,filtered_audio\76dab\db50b0c944.flac
a63fac38e8,90bdd,2 नकारात्मक,2.7,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\a63fac38e8.wav,filtered_audio\90bdd\a63fac38e8.flac
8d06bfeede,90bdd,हात नौ ठाउँमा,3.4,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\8d06bfeede.wav,filtered_audio\90bdd\8d06bfeede.flac
53bcb19430,90bdd,समूहमा हुन्छन्,2.7,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\53bcb19430.wav,filtered_audio\90bdd\53bcb19430.flac
a8a4776a6f,ceb25,सूत्रीय शान्ति योजना,6.2,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\a8a4776a6f.wav,filtered_audio\ceb25\a8a4776a6f.flac
a35dce3b62,b77af,रहेको हृदयङ्गम गरी,7.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\a35dce3b62.wav,filtered_audio\b77af\a35dce3b62.flac
482af0c4c5,9f669,इतिहासकार रिचर्ड,4.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\482af0c4c5.wav,filtered_audio\9f669\482af0c4c5.flac
066bbee10b,ceb25,चौहा नेपालको सेती,7.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\066bbee10b.wav,filtered_audio\ceb25\066bbee10b.flac
d789a90110,90bdd,मनाउने प्रमुख,4.7,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\d789a90110.wav,filtered_audio\90bdd\d789a90110.flac
a18edf1b6d,73b5e,जिताएको हुनुपर्ने,4.4,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\a18edf1b6d.wav,filtered_audio\73b5e\a18edf1b6d.flac
3946001422,b7116,स्तरमा चर्चामा रहे,4.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\3946001422.wav,filtered_audio\b7116\3946001422.flac
036fb5580c,76dab,सन्देश दिन्छ उफ्,4.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\036fb5580c.wav,filtered_audio\76dab\036fb5580c.flac
532b9d5cc0,f7175,महाभाष्यको कारण व्याकरण,5.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\532b9d5cc0.wav,filtered_audio\f7175\532b9d5cc0.flac
18fb94c4be,90bdd,सङ्केत नगराले गर्छ,3.7,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\18fb94c4be.wav,filtered_audio\90bdd\18fb94c4be.flac
353a62a1b7,90bdd,उत्पादनको लागि,2.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\353a62a1b7.wav,filtered_audio\90bdd\353a62a1b7.flac
14af5bb0f2,73b5e,नाम लक्ष्मी मास्के हो,4.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\14af5bb0f2.wav,filtered_audio\73b5e\14af5bb0f2.flac
aa3a751510,b77af,हवाई यातायातद्वारा दिल्ली,7.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\aa3a751510.wav,filtered_audio\b77af\aa3a751510.flac
5aeb4a5b85,b77af,लामो दूरीमा डाटा,7.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\5aeb4a5b85.wav,filtered_audio\b77af\5aeb4a5b85.flac
dffa52dbe6,ceb25,नोक्सान नपुर्याउनु,4.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\dffa52dbe6.wav,filtered_audio\ceb25\dffa52dbe6.flac
26ae8dd9c4,73d74,मानसिक विकास प्रभावित,4.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\26ae8dd9c4.wav,filtered_audio\73d74\26ae8dd9c4.flac
